UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U130523,0.0,0.0,62,Product101,WINDOWS,PR100080,0.0,0.0
U130525,0.0,0.0,45,Product101,WINDOWS,PR100102,0.0,0.0
U130526,0.0,0.0,679,Product101,WINDOWS,PR100015,0.0,0.0
U130527,0.0,0.0,56,Product101,UBUNTU,Product101,0.0,0.0
U130528,0.0,0.0,1190,Product101,ANDROID,PR100864,0.0,0.0
U130529,0.0,0.0,68,Product101,WINDOWS,PR100121,0.0,0.0
U130530,0.0,0.0,44,Product101,WINDOWS,PR100119,0.0,0.0
U130531,0.0,0.0,108,Product101,WINDOWS,Product101,0.0,0.0
U130532,0.0,0.0,333,Product101,ANDROID,PR100023,0.0,0.0
U130533,0.0,0.0,1049,Product101,WINDOWS,PR101478,0.0,0.0
U130534,0.0,0.0,422,Product101,WINDOWS,PR100534,0.0,0.0
U130535,0.0,0.0,231,Product101,UBUNTU,PR100892,0.0,0.0
U130536,0.0,0.0,101,Product101,WINDOWS,Product101,0.0,0.0
U130537,0.0,0.0,456,Product101,ANDROID,PR100301,0.0,0.0
U130538,0.0,0.0,405,Product101,MAC OS X,PR100829,0.0,0.0
U130539,0.0,0.0,199,Product101,ANDROID,PR110055,0.0,0.0
U130540,0.0,0.0,77,Product101,WINDOWS,Product101,0.0,0.0
U130541,0.0,0.0,627,Product101,ANDROID,Product101,0.0,0.0
U130542,0.0,0.0,115,Product101,WINDOWS,PR100094,0.0,0.0
U130543,0.0,0.0,75,Product101,MAC OS X,PR100086,0.0,0.0
U130544,0.0,0.0,933,Product101,ANDROID,PR101226,0.0,0.0
U130545,0.0,0.0,818,Product101,ANDROID,PR100204,0.0,0.0
U130546,0.0,0.0,58,Product101,ANDROID,PR101060,0.0,0.0
U130547,0.0,0.0,53,Product101,ANDROID,PR100023,0.0,0.0
U130549,0.0,0.0,78,Product101,ANDROID,PR100023,0.0,0.0
U130550,0.0,0.0,59,Product101,MAC OS X,PR100064,0.0,0.0
U130551,0.0,0.0,82,Product101,WINDOWS,Product101,0.0,0.0
U130552,0.0,0.0,691,Product101,ANDROID,PR100023,0.0,0.0
U130553,0.0,0.0,191,Product101,WINDOWS,PR100107,0.0,0.0
U130554,0.0,0.0,77,Product101,WINDOWS,PR100017,0.0,0.0
U130555,0.0,0.0,133,Product101,WINDOWS,PR100390,0.0,0.0
U130557,0.0,0.0,1318,Product101,WINDOWS,PR100051,0.0,0.0
U130559,0.0,0.0,319,Product101,WINDOWS,PR100972,0.0,0.0
U130560,0.0,0.0,793,Product101,WINDOWS,PR101191,0.0,0.0
U130561,0.0,0.0,649,Product101,WINDOWS,PR100765,0.0,0.0
U130562,0.0,0.0,134,Product101,ANDROID,PR100166,0.0,0.0
U130563,0.0,0.0,47,Product101,ANDROID,PR100102,0.0,0.0
U130564,0.0,0.0,290,Product101,WINDOWS,Product101,0.0,0.0
U130565,0.0,0.0,300,Product101,ANDROID,Product101,0.0,0.0
U130568,0.0,0.0,82,Product101,ANDROID,PR100036,0.0,0.0
U130569,0.0,0.0,377,Product101,WINDOWS,PR100102,0.0,0.0
U130570,0.0,0.0,98,Product101,ANDROID,PR100102,0.0,0.0
U130571,0.0,0.0,529,Product101,WINDOWS,Product101,0.0,0.0
U130572,0.0,0.0,118,Product101,WINDOWS,Product101,0.0,0.0
U130573,0.0,0.0,657,Product101,WINDOWS,PR100080,0.0,0.0
U130574,0.0,0.0,98,Product101,WINDOWS,PR100017,0.0,0.0
U130575,0.0,0.0,65,Product101,ANDROID,PR103498,0.0,0.0
U130576,0.0,0.0,471,Product101,WINDOWS,PR100072,0.0,0.0
U130577,0.0,0.0,69,Product101,UBUNTU,PR101283,0.0,0.0
U130578,0.0,0.0,309,Product101,WINDOWS,PR100102,0.0,0.0
U130579,0.0,0.0,606,Product101,UBUNTU,PR100142,0.0,0.0
U130580,0.0,0.0,200,Product101,ANDROID,PR100245,0.0,0.0
U130581,0.0,0.0,1180,Product101,ANDROID,PR100812,0.0,0.0
U130582,0.0,0.0,263,Product101,ANDROID,PR104471,0.0,0.0
U130583,0.0,0.0,1070,Product101,IOS,PR100078,0.0,0.0
U130584,0.0,0.0,227,Product101,WINDOWS,PR100071,0.0,0.0
U130585,0.0,0.0,427,Product101,ANDROID,PR101246,0.0,0.0
U130586,0.0,0.0,174,Product101,WINDOWS,Product101,0.0,0.0
U130587,0.0,0.0,1358,Product101,WINDOWS,PR100610,0.0,0.0
U130588,0.0,0.0,188,Product101,WINDOWS,PR100279,0.0,0.0
U130589,0.0,0.0,44,Product101,WINDOWS,PR100276,0.0,0.0
U130590,0.0,0.0,513,Product101,WINDOWS,PR100014,0.0,0.0
U130591,0.0,0.0,108,Product101,ANDROID,PR100661,0.0,0.0
U130593,0.0,0.0,84,Product101,WINDOWS,PR100269,0.0,0.0
U130594,0.0,0.0,55,Product101,WINDOWS,PR100305,0.0,0.0
U130595,0.0,0.0,1050,Product101,WINDOWS,PR100083,0.0,0.0
U130596,0.0,0.0,324,Product101,WINDOWS,Product101,0.0,0.0
U130597,0.0,0.0,59,Product101,WINDOWS,PR100020,0.0,0.0
U130598,0.0,0.0,300,Product101,WINDOWS,PR100507,0.0,0.0
U130599,0.0,0.0,159,Product101,WINDOWS,PR100145,0.0,0.0
U130600,0.0,0.0,70,Product101,MAC OS X,PR100269,0.0,0.0
U130601,0.0,0.0,333,Product101,LINUX,PR100014,0.0,0.0
U130602,0.0,0.0,212,Product101,WINDOWS,PR101577,0.0,0.0
U130603,0.0,0.0,63,Product101,WINDOWS,PR100321,0.0,0.0
U130604,0.0,0.0,49,Product101,ANDROID,PR102072,0.0,0.0
U130605,0.0,0.0,1795,Product101,ANDROID,PR104638,0.0,0.0
U130606,0.0,0.0,588,Product101,WINDOWS,PR100119,0.0,0.0
U130607,0.0,0.0,51,Product101,ANDROID,PR100812,0.0,0.0
U130609,0.0,0.0,77,Product101,WINDOWS,PR100283,0.0,0.0
U130610,0.0,0.0,69,Product101,ANDROID,Product101,0.0,0.0
U130611,0.0,0.0,160,Product101,ANDROID,PR100901,0.0,0.0
U130612,0.0,0.0,427,Product101,WINDOWS,PR102193,0.0,0.0
U130613,0.0,0.0,78,Product101,MAC OS X,Product101,0.0,0.0
U130614,0.0,0.0,59,Product101,WINDOWS,PR100059,0.0,0.0
U130615,0.0,0.0,45,Product101,WINDOWS,Product101,0.0,0.0
U130616,0.0,0.0,159,Product101,WINDOWS,PR100397,0.0,0.0
U130617,0.0,0.0,131,Product101,WINDOWS,PR101026,0.0,0.0
U130618,0.0,0.0,74,Product101,WINDOWS,PR100185,0.0,0.0
U130620,0.0,0.0,67,Product101,WINDOWS,Product101,0.0,0.0
U130621,0.0,0.0,150,Product101,LINUX,PR100226,0.0,0.0
U130623,0.0,0.0,51,Product101,WINDOWS,PR100142,0.0,0.0
U130624,0.0,0.0,205,Product101,WINDOWS,Product101,0.0,0.0
U130625,0.0,0.0,128,Product101,WINDOWS,PR101677,0.0,0.0
U130626,0.0,0.0,1166,Product101,WINDOWS,PR100157,0.0,0.0
U130627,0.0,0.0,57,Product101,WINDOWS,PR100266,0.0,0.0
U130628,0.0,0.0,61,Product101,ANDROID,Product101,0.0,0.0
U130629,0.0,0.0,694,Product101,MAC OS X,PR100222,0.0,0.0
U130630,0.0,0.0,47,Product101,WINDOWS,PR100069,0.0,0.0
U130631,0.0,0.0,209,Product101,WINDOWS,PR102032,0.0,0.0
U130632,0.0,0.0,249,Product101,ANDROID,PR100616,0.0,0.0
U130633,0.0,0.0,1056,Product101,WINDOWS,PR100017,0.0,0.0
U130634,0.0,0.0,108,Product101,LINUX,PR100017,0.0,0.0
U130635,0.0,0.0,45,Product101,WINDOWS,PR100121,0.0,0.0
U130636,0.0,0.0,82,Product101,MAC OS X,PR100510,0.0,0.0
U130637,0.0,0.0,44,Product101,ANDROID,PR100250,0.0,0.0
U130638,0.0,0.0,91,Product101,WINDOWS,PR100200,0.0,0.0
U130639,0.0,0.0,426,Product101,WINDOWS,PR101732,0.0,0.0
U130641,0.0,0.0,80,Product101,WINDOWS,PR100390,0.0,0.0
U130642,0.0,0.0,122,Product101,WINDOWS,PR100569,0.0,0.0
U130643,0.0,0.0,392,Product101,ANDROID,Product101,0.0,0.0
U130644,0.0,0.0,61,Product101,ANDROID,PR101422,0.0,0.0
U130645,0.0,0.0,68,Product101,MAC OS X,PR100682,0.0,0.0
U130646,0.0,0.0,1509,Product101,ANDROID,Product101,0.0,0.0
U130647,0.0,0.0,272,Product101,WINDOWS,PR100738,0.0,0.0
U130648,0.0,0.0,53,Product101,ANDROID,PR101814,0.0,0.0
U130649,0.0,0.0,650,Product101,WINDOWS,PR100758,0.0,0.0
U130650,0.0,0.0,664,Product101,MAC OS X,PR100686,0.0,0.0
U130651,0.0,0.0,572,Product101,WINDOWS,PR100166,0.0,0.0
U130652,0.0,0.0,294,Product101,MAC OS X,Product101,0.0,0.0
U130653,0.0,0.0,960,Product101,WINDOWS,PR100434,0.0,0.0
U130655,0.0,0.0,1108,Product101,ANDROID,PR100479,0.0,0.0
U130656,0.0,0.0,114,Product101,ANDROID,PR100812,0.0,0.0
U130657,0.0,0.0,46,Product101,WINDOWS,PR100833,0.0,0.0
U130658,0.0,0.0,52,Product101,ANDROID,PR100616,0.0,0.0
U130659,0.0,0.0,1453,Product101,WINDOWS,PR100000,0.0,0.0
U130660,0.0,0.0,2257,Product101,ANDROID,PR100413,0.0,0.0
U130661,0.0,0.0,721,Product101,LINUX,PR100590,0.0,0.0
U130662,0.0,0.0,77,Product101,WINDOWS,PR101355,0.0,0.0
U130663,0.0,0.0,799,Product101,WINDOWS,Product101,0.0,0.0
U130664,0.0,0.0,205,Product101,WINDOWS,PR100291,0.0,0.0
U130665,0.0,0.0,593,Product101,WINDOWS,Product101,0.0,0.0
U130666,0.0,0.0,724,Product101,WINDOWS,PR100944,0.0,0.0
U130667,0.0,0.0,59,Product101,WINDOWS,PR105130,0.0,0.0
U130668,0.0,0.0,422,Product101,UBUNTU,PR100719,0.0,0.0
U130670,0.0,0.0,52,Product101,ANDROID,PR100023,0.0,0.0
U130671,0.0,0.0,1229,Product101,WINDOWS,PR100017,0.0,0.0
U130672,0.0,0.0,856,Product101,LINUX,PR100350,0.0,0.0
U130673,0.0,0.0,70,Product101,WINDOWS,PR100021,0.0,0.0
U130675,0.0,0.0,199,Product101,UBUNTU,PR100124,0.0,0.0
U130676,0.0,0.0,1801,Product101,MAC OS X,Product101,0.0,0.0
U130677,0.0,0.0,889,Product101,MAC OS X,Product101,0.0,0.0
U130679,0.0,0.0,123,Product101,WINDOWS,PR101815,0.0,0.0
U130680,0.0,0.0,347,Product101,ANDROID,PR100202,0.0,0.0
U130681,0.0,0.0,846,Product101,WINDOWS,Product101,0.0,0.0
U130682,0.0,0.0,74,Product101,WINDOWS,PR100910,0.0,0.0
U130683,0.0,0.0,2257,Product101,WINDOWS,PR100445,0.0,0.0
U130684,0.0,0.0,664,Product101,ANDROID,PR100887,0.0,0.0
U130685,0.0,0.0,661,Product101,WINDOWS,Product101,0.0,0.0
U130686,0.0,0.0,722,Product101,ANDROID,Product101,0.0,0.0
U130687,0.0,0.0,871,Product101,ANDROID,Product101,0.0,0.0
U130688,0.0,0.0,249,Product101,WINDOWS,PR100017,0.0,0.0
U130689,0.0,0.0,330,Product101,WINDOWS,Product101,0.0,0.0
U130690,0.0,0.0,971,Product101,WINDOWS,PR100223,0.0,0.0
U130691,0.0,0.0,62,Product101,MAC OS X,PR100013,0.0,0.0
U130692,0.0,0.0,451,Product101,WINDOWS,PR100181,0.0,0.0
U130693,0.0,0.0,466,Product101,ANDROID,PR101814,0.0,0.0
U130694,0.0,0.0,111,Product101,WINDOWS,PR100885,0.0,0.0
U130695,0.0,0.0,399,Product101,ANDROID,Product101,0.0,0.0
U130696,0.0,0.0,60,Product101,ANDROID,PR100102,0.0,0.0
U130697,0.0,0.0,43,Product101,WINDOWS,PR100245,0.0,0.0
U130698,0.0,0.0,545,Product101,ANDROID,Product101,0.0,0.0
U130700,0.0,0.0,46,Product101,ANDROID,PR100486,0.0,0.0
U130701,0.0,0.0,159,Product101,ANDROID,PR100726,0.0,0.0
U130702,0.0,0.0,124,Product101,ANDROID,PR100197,0.0,0.0
U130703,0.0,0.0,169,Product101,WINDOWS,Product101,0.0,0.0
U130704,0.0,0.0,383,Product101,WINDOWS,PR100017,0.0,0.0
U130706,0.0,0.0,181,Product101,MAC OS X,PR100137,0.0,0.0
U130707,0.0,0.0,99,Product101,WINDOWS,PR100026,0.0,0.0
U130708,0.0,0.0,290,Product101,WINDOWS,PR100219,0.0,0.0
U130709,0.0,0.0,793,Product101,WINDOWS,PR100341,0.0,0.0
U130710,0.0,0.0,817,Product101,ANDROID,PR100317,0.0,0.0
U130712,0.0,0.0,57,Product101,WINDOWS,PR100128,0.0,0.0
U130713,0.0,0.0,1764,Product101,WINDOWS,PR100043,0.0,0.0
U130714,0.0,0.0,58,Product101,WINDOWS,PR100200,0.0,0.0
U130715,0.0,0.0,64,Product101,WINDOWS,PR100027,0.0,0.0
U130716,0.0,0.0,87,Product101,ANDROID,PR100070,0.0,0.0
U130718,0.0,0.0,79,Product101,WINDOWS,PR101651,0.0,0.0
U130719,0.0,0.0,156,Product101,WINDOWS,PR100758,0.0,0.0
U130720,0.0,0.0,84,Product101,WINDOWS,PR100088,0.0,0.0
U130721,0.0,0.0,281,Product101,ANDROID,PR101287,0.0,0.0
U130722,0.0,0.0,53,Product101,ANDROID,PR100023,0.0,0.0
U130725,0.0,0.0,755,Product101,ANDROID,Product101,0.0,0.0
U130727,0.0,0.0,409,Product101,WINDOWS,PR100102,0.0,0.0
U130728,0.0,0.0,281,Product101,WINDOWS,PR100222,0.0,0.0
U130729,0.0,0.0,76,Product101,WINDOWS,PR100865,0.0,0.0
U130730,0.0,0.0,55,Product101,WINDOWS,Product101,0.0,0.0
U130731,0.0,0.0,217,Product101,ANDROID,Product101,0.0,0.0
U130732,0.0,0.0,48,Product101,WINDOWS,PR101673,0.0,0.0
U130733,0.0,0.0,116,Product101,ANDROID,PR100102,0.0,0.0
U130734,0.0,0.0,58,Product101,ANDROID,PR100616,0.0,0.0
U130735,0.0,0.0,77,Product101,WINDOWS,PR101692,0.0,0.0
U130736,0.0,0.0,1771,Product101,MAC OS X,PR100294,0.0,0.0
U130737,0.0,0.0,861,Product101,ANDROID,PR100417,0.0,0.0
U130738,0.0,0.0,638,Product101,LINUX,PR100436,0.0,0.0
U130739,0.0,0.0,108,Product101,WINDOWS,PR100200,0.0,0.0
U130740,0.0,0.0,47,Product101,ANDROID,PR100102,0.0,0.0
U130741,0.0,0.0,1486,Product101,WINDOWS,PR100769,0.0,0.0
U130742,0.0,0.0,743,Product101,ANDROID,Product101,0.0,0.0
U130743,0.0,0.0,45,Product101,WINDOWS,Product101,0.0,0.0
U130744,0.0,0.0,49,Product101,MAC OS X,PR101470,0.0,0.0
U130745,0.0,0.0,47,Product101,WINDOWS,Product101,0.0,0.0
U130746,0.0,0.0,266,Product101,WINDOWS,PR100548,0.0,0.0
U130747,0.0,0.0,272,Product101,WINDOWS,Product101,0.0,0.0
U130748,0.0,0.0,85,Product101,ANDROID,PR100812,0.0,0.0
U130749,0.0,0.0,48,Product101,WINDOWS,PR100686,0.0,0.0
U130750,0.0,0.0,207,Product101,ANDROID,PR101814,0.0,0.0
U130751,0.0,0.0,378,Product101,LINUX,Product101,0.0,0.0
U130752,0.0,0.0,72,Product101,WINDOWS,PR100453,0.0,0.0
U130753,0.0,0.0,126,Product101,ANDROID,Product101,0.0,0.0
U130754,0.0,0.0,558,Product101,WINDOWS,PR100321,0.0,0.0
U130755,0.0,0.0,2065,Product101,ANDROID,PR100908,0.0,0.0
U130756,0.0,0.0,375,Product101,ANDROID,PR100993,0.0,0.0
U130757,0.0,0.0,734,Product101,WINDOWS,PR101355,0.0,0.0
U130758,0.0,0.0,76,Product101,ANDROID,PR100741,0.0,0.0
U130759,0.0,0.0,336,Product101,WINDOWS,Product101,0.0,0.0
U130760,0.0,0.0,87,Product101,WINDOWS,PR100000,0.0,0.0
U130762,0.0,0.0,46,Product101,WINDOWS,PR100098,0.0,0.0
U130763,0.0,0.0,73,Product101,ANDROID,Product101,0.0,0.0
U130766,0.0,0.0,48,Product101,WINDOWS,Product101,0.0,0.0
U130767,0.0,0.0,48,Product101,WINDOWS,PR100834,0.0,0.0
U130768,0.0,0.0,590,Product101,WINDOWS,PR100877,0.0,0.0
U130769,0.0,0.0,88,Product101,WINDOWS,PR100147,0.0,0.0
U130770,0.0,0.0,71,Product101,ANDROID,PR100166,0.0,0.0
U130771,0.0,0.0,125,Product101,WINDOWS,Product101,0.0,0.0
U130772,0.0,0.0,396,Product101,WINDOWS,PR100133,0.0,0.0
U130773,0.0,0.0,269,Product101,UBUNTU,PR100771,0.0,0.0
U130774,0.0,0.0,858,Product101,WINDOWS,PR101355,0.0,0.0
U130775,0.0,0.0,48,Product101,WINDOWS,PR100159,0.0,0.0
U130776,0.0,0.0,125,Product101,WINDOWS,Product101,0.0,0.0
U130777,0.0,0.0,797,Product101,MAC OS X,PR100200,0.0,0.0
U130778,0.0,0.0,50,Product101,ANDROID,PR100812,0.0,0.0
U130780,0.0,0.0,65,Product101,WINDOWS,PR100390,0.0,0.0
U130781,0.0,0.0,278,Product101,WINDOWS,PR100226,0.0,0.0
U130784,0.0,0.0,263,Product101,CHROME OS,PR102323,0.0,0.0
U130785,0.0,0.0,284,Product101,ANDROID,PR100102,0.0,0.0
U130786,0.0,0.0,644,Product101,WINDOWS,PR100102,0.0,0.0
U130787,0.0,0.0,722,Product101,ANDROID,PR100812,0.0,0.0
U130788,0.0,0.0,109,Product101,WINDOWS,Product101,0.0,0.0
U130789,0.0,0.0,296,Product101,ANDROID,PR100102,0.0,0.0
U130790,0.0,0.0,556,Product101,WINDOWS,PR100564,0.0,0.0
U130791,0.0,0.0,50,Product101,ANDROID,PR100102,0.0,0.0
U130792,0.0,0.0,844,Product101,WINDOWS,PR100146,0.0,0.0
U130793,0.0,0.0,68,Product101,WINDOWS,PR100250,0.0,0.0
U130794,0.0,0.0,216,Product101,WINDOWS,Product101,0.0,0.0
U130795,0.0,0.0,46,Product101,ANDROID,PR102072,0.0,0.0
U130796,0.0,0.0,65,Product101,ANDROID,PR100829,0.0,0.0
U130797,0.0,0.0,225,Product101,WINDOWS,PR100120,0.0,0.0
U130798,0.0,0.0,760,Product101,WINDOWS,PR100135,0.0,0.0
U130799,0.0,0.0,250,Product101,IOS,PR100102,0.0,0.0
U130800,0.0,0.0,607,Product101,LINUX,PR100102,0.0,0.0
U130801,0.0,0.0,94,Product101,MAC OS X,Product101,0.0,0.0
U130802,0.0,0.0,248,Product101,WINDOWS,PR100562,0.0,0.0
U130804,0.0,0.0,68,Product101,ANDROID,PR100145,0.0,0.0
U130805,0.0,0.0,104,Product101,WINDOWS,PR100102,0.0,0.0
U130806,0.0,0.0,84,Product101,MAC OS X,Product101,0.0,0.0
U130807,0.0,0.0,57,Product101,WINDOWS,PR100086,0.0,0.0
U130808,0.0,0.0,126,Product101,MAC OS X,Product101,0.0,0.0
U130809,0.0,0.0,52,Product101,WINDOWS,PR100500,0.0,0.0
U130810,0.0,0.0,113,Product101,WINDOWS,PR100240,0.0,0.0
U130811,0.0,0.0,46,Product101,ANDROID,PR100021,0.0,0.0
U130812,0.0,0.0,213,Product101,WINDOWS,Product101,0.0,0.0
U130813,0.0,0.0,794,Product101,IOS,PR100157,0.0,0.0
U130814,0.0,0.0,884,Product101,ANDROID,PR100033,0.0,0.0
U130815,0.0,0.0,1984,Product101,WINDOWS,PR100519,0.0,0.0
U130816,0.0,0.0,49,Product101,ANDROID,PR100097,0.0,0.0
U130817,0.0,0.0,265,Product101,ANDROID,PR102072,0.0,0.0
U130818,0.0,0.0,89,Product101,WINDOWS,PR100489,0.0,0.0
U130819,0.0,0.0,74,Product101,WINDOWS,PR100071,0.0,0.0
U130820,0.0,0.0,177,Product101,WINDOWS,PR100296,0.0,0.0
U130821,0.0,0.0,353,Product101,WINDOWS,PR100166,0.0,0.0
U130822,0.0,0.0,46,Product101,ANDROID,PR100829,0.0,0.0
U130823,0.0,0.0,693,Product101,WINDOWS,PR100152,0.0,0.0
U130824,0.0,0.0,132,Product101,WINDOWS,PR100248,0.0,0.0
U130825,0.0,0.0,236,Product101,WINDOWS,PR100450,0.0,0.0
U130826,0.0,0.0,68,Product101,WINDOWS,Product101,0.0,0.0
U130827,0.0,0.0,308,Product101,WINDOWS,Product101,0.0,0.0
U130828,0.0,0.0,317,Product101,ANDROID,PR100319,0.0,0.0
U130829,0.0,0.0,657,Product101,ANDROID,PR100812,0.0,0.0
U130830,0.0,0.0,52,Product101,WINDOWS,PR101545,0.0,0.0
U130831,0.0,0.0,56,Product101,MAC OS X,PR100359,0.0,0.0
U130832,0.0,0.0,193,Product101,WINDOWS,PR100312,0.0,0.0
U130833,0.0,0.0,1363,Product101,ANDROID,PR100812,0.0,0.0
U130834,0.0,0.0,83,Product101,WINDOWS,Product101,0.0,0.0
U130835,0.0,0.0,170,Product101,WINDOWS,PR101148,0.0,0.0
U130836,0.0,0.0,413,Product101,MAC OS X,PR100094,0.0,0.0
U130837,0.0,0.0,239,Product101,WINDOWS,PR100197,0.0,0.0
U130839,0.0,0.0,268,Product101,MAC OS X,Product101,0.0,0.0
U130840,0.0,0.0,891,Product101,LINUX,PR100017,0.0,0.0
U130841,0.0,0.0,1069,Product101,ANDROID,PR100085,0.0,0.0
U130842,0.0,0.0,203,Product101,WINDOWS,PR100166,0.0,0.0
U130843,0.0,0.0,2231,Product101,ANDROID,PR100166,0.0,0.0
U130844,0.0,0.0,108,Product101,ANDROID,PR100488,0.0,0.0
U130845,0.0,0.0,624,Product101,WINDOWS,PR100037,0.0,0.0
U130846,0.0,0.0,366,Product101,WINDOWS,PR100027,0.0,0.0
U130847,0.0,0.0,238,Product101,ANDROID,PR100102,0.0,0.0
U130848,0.0,0.0,317,Product101,WINDOWS,Product101,0.0,0.0
U130849,0.0,0.0,57,Product101,WINDOWS,PR102858,0.0,0.0
U130850,0.0,0.0,242,Product101,WINDOWS,Product101,0.0,0.0
U130851,0.0,0.0,990,Product101,WINDOWS,PR102173,0.0,0.0
U130852,0.0,0.0,118,Product101,LINUX,PR100069,0.0,0.0
U130853,0.0,0.0,1549,Product101,MAC OS X,PR100036,0.0,0.0
U130854,0.0,0.0,60,Product101,ANDROID,PR100616,0.0,0.0
U130855,0.0,0.0,588,Product101,IOS,PR100021,0.0,0.0
U130856,0.0,0.0,82,Product101,ANDROID,PR100102,0.0,0.0
U130857,0.0,0.0,1153,Product101,ANDROID,Product101,0.0,0.0
U130858,0.0,0.0,600,Product101,WINDOWS,Product101,0.0,0.0
U130859,0.0,0.0,576,Product101,WINDOWS,PR100332,0.0,0.0
U130860,0.0,0.0,385,Product101,WINDOWS,PR100662,0.0,0.0
U130861,0.0,0.0,71,Product101,WINDOWS,PR100279,0.0,0.0
U130862,0.0,0.0,284,Product101,WINDOWS,PR100206,0.0,0.0
U130863,0.0,0.0,117,Product101,ANDROID,PR101719,0.0,0.0
U130864,0.0,0.0,1165,Product101,WINDOWS,PR100397,0.0,0.0
U130865,0.0,0.0,49,Product101,ANDROID,PR100317,0.0,0.0
U130866,0.0,0.0,227,Product101,WINDOWS,PR100028,0.0,0.0
U130867,0.0,0.0,179,Product101,IOS,PR100080,0.0,0.0
U130868,0.0,0.0,763,Product101,UBUNTU,PR100064,0.0,0.0
U130869,0.0,0.0,152,Product101,ANDROID,Product101,0.0,0.0
U130870,0.0,0.0,87,Product101,ANDROID,PR100479,0.0,0.0
U130871,0.0,0.0,68,Product101,WINDOWS,PR100209,0.0,0.0
U130872,0.0,0.0,52,Product101,WINDOWS,PR100106,0.0,0.0
U130873,0.0,0.0,43,Product101,WINDOWS,PR100040,0.0,0.0
U130874,0.0,0.0,110,Product101,WINDOWS,PR100880,0.0,0.0
U130875,0.0,0.0,482,Product101,WINDOWS,Product101,0.0,0.0
U130876,0.0,0.0,703,Product101,WINDOWS,PR100013,0.0,0.0
U130877,0.0,0.0,434,Product101,WINDOWS,PR100017,0.0,0.0
U130878,0.0,0.0,332,Product101,ANDROID,PR100829,0.0,0.0
U130879,0.0,0.0,175,Product101,WINDOWS,PR100055,0.0,0.0
U130881,0.0,0.0,910,Product101,WINDOWS,PR100102,0.0,0.0
U130882,0.0,0.0,530,Product101,WINDOWS,PR100047,0.0,0.0
U130883,0.0,0.0,125,Product101,WINDOWS,PR100469,0.0,0.0
U130884,0.0,0.0,1372,Product101,WINDOWS,PR100152,0.0,0.0
U130885,0.0,0.0,765,Product101,ANDROID,PR100739,0.0,0.0
U130886,0.0,0.0,48,Product101,ANDROID,PR101254,0.0,0.0
U130887,0.0,0.0,202,Product101,WINDOWS,PR100102,0.0,0.0
U130889,0.0,0.0,689,Product101,ANDROID,PR100102,0.0,0.0
U130891,0.0,0.0,99,Product101,WINDOWS,PR100102,0.0,0.0
U130892,0.0,0.0,64,Product101,WINDOWS,PR100481,0.0,0.0
U130893,0.0,0.0,426,Product101,WINDOWS,PR100102,0.0,0.0
U130894,0.0,0.0,109,Product101,ANDROID,PR101814,0.0,0.0
U130895,0.0,0.0,1086,Product101,ANDROID,PR101865,0.0,0.0
U130896,0.0,0.0,702,Product101,WINDOWS,PR100102,0.0,0.0
U130897,0.0,0.0,447,Product101,WINDOWS,PR100225,0.0,0.0
U130898,0.0,0.0,159,Product101,WINDOWS,Product101,0.0,0.0
U130899,0.0,0.0,198,Product101,WINDOWS,PR100102,0.0,0.0
U130900,0.0,0.0,940,Product101,WINDOWS,Product101,0.0,0.0
U130901,0.0,0.0,457,Product101,WINDOWS,PR100616,0.0,0.0
U130902,0.0,0.0,638,Product101,ANDROID,Product101,0.0,0.0
U130903,0.0,0.0,125,Product101,WINDOWS,PR100070,0.0,0.0
U130904,0.0,0.0,154,Product101,WINDOWS,PR100640,0.0,0.0
U130905,0.0,0.0,350,Product101,ANDROID,PR100812,0.0,0.0
U130906,0.0,0.0,168,Product101,WINDOWS,PR100390,0.0,0.0
U130907,0.0,0.0,422,Product101,WINDOWS,PR101409,0.0,0.0
U130908,0.0,0.0,1314,Product101,MAC OS X,Product101,0.0,0.0
U130909,0.0,0.0,282,Product101,WINDOWS,PR100412,0.0,0.0
U130910,0.0,0.0,517,Product101,WINDOWS,Product101,0.0,0.0
U130911,0.0,0.0,329,Product101,WINDOWS,Product101,0.0,0.0
U130912,0.0,0.0,115,Product101,WINDOWS,PR100244,0.0,0.0
U130914,0.0,0.0,44,Product101,WINDOWS,PR100200,0.0,0.0
U130915,0.0,0.0,1971,Product101,ANDROID,PR100102,0.0,0.0
U130916,0.0,0.0,596,Product101,ANDROID,PR103498,0.0,0.0
U130917,0.0,0.0,170,Product101,WINDOWS,PR100307,0.0,0.0
U130918,0.0,0.0,61,Product101,ANDROID,Product101,0.0,0.0
U130919,0.0,0.0,348,Product101,WINDOWS,PR100095,0.0,0.0
U130920,0.0,0.0,867,Product101,ANDROID,PR100575,0.0,0.0
U130921,0.0,0.0,47,Product101,ANDROID,PR103296,0.0,0.0
U130922,0.0,0.0,74,Product101,WINDOWS,PR100022,0.0,0.0
U130923,0.0,0.0,634,Product101,ANDROID,PR100812,0.0,0.0
U130924,0.0,0.0,679,Product101,WINDOWS,Product101,0.0,0.0
U130926,0.0,0.0,352,Product101,WINDOWS,PR100374,0.0,0.0
U130927,0.0,0.0,291,Product101,ANDROID,PR100564,0.0,0.0
